Data type,Cancer group/site,Year,Sex,Age group (years),Count
Actual,Melanoma of the skin,2012,Females,50-54,21
Actual,Melanoma of the skin,2012,Persons,50-54,70
Actual,Melanoma of the skin,2012,Males,55-59,61
Actual,Melanoma of the skin,2012,Females,55-59,40
Actual,Melanoma of the skin,2012,Persons,55-59,101
Actual,Melanoma of the skin,2012,Males,60-64,107
Actual,Melanoma of the skin,2012,Females,60-64,42
Actual,Melanoma of the skin,2012,Persons,60-64,149
Actual,Melanoma of the skin,2012,Males,65-69,118
Actual,Melanoma of the skin,2012,Females,65-69,45
Actual,Melanoma of the skin,2012,Persons,65-69,163
Actual,Melanoma of the skin,2012,Males,70-74,148
Actual,Melanoma of the skin,2012,Females,70-74,54
Actual,Melanoma of the skin,2012,Persons,70-74,202
Actual,Melanoma of the skin,2012,Males,75-79,147
Actual,Melanoma of the skin,2012,Females,75-79,54
Actual,Melanoma of the skin,2012,Persons,75-79,201
Actual,Melanoma of the skin,2012,Males,80-84,151
Actual,Melanoma of the skin,2012,Females,80-84,60
Actual,Melanoma of the skin,2012,Persons,80-84,211
Actual,Melanoma of the skin,2012,Males,85-89,118
Actual,Melanoma of the skin,2012,Females,85-89,61
Actual,Melanoma of the skin,2012,Persons,85-89,179
Actual,Melanoma of the skin,2012,Males,90+,60
Actual,Melanoma of the skin,2012,Females,90+,57
Actual,Melanoma of the skin,2012,Persons,90+,117
Actual,Melanoma of the skin,2012,Males,All ages combined,"1,043"
Actual,Melanoma of the skin,2012,Females,All ages combined,497
Actual,Melanoma of the skin,2012,Persons,All ages combined,"1,540"
Actual,Melanoma of the skin,2013,Males,25-29,6
Actual,Melanoma of the skin,2013,Females,25-29,3
Actual,Melanoma of the skin,2013,Persons,25-29,9
Actual,Melanoma of the skin,2013,Males,30-34,7
Actual,Melanoma of the skin,2013,Females,30-34,10
Actual,Melanoma of the skin,2013,Persons,30-34,17
Actual,Melanoma of the skin,2013,Males,35-39,11
Actual,Melanoma of the skin,2013,Females,35-39,10
Actual,Melanoma of the skin,2013,Persons,35-39,21
Actual,Melanoma of the skin,2013,Males,40-44,29
Actual,Melanoma of the skin,2013,Females,40-44,19
Actual,Melanoma of the skin,2013,Persons,40-44,48
Actual,Melanoma of the skin,2013,Males,45-49,35
Actual,Melanoma of the skin,2013,Females,45-49,27
Actual,Melanoma of the skin,2013,Persons,45-49,62
Actual,Melanoma of the skin,2013,Males,50-54,65
Actual,Melanoma of the skin,2013,Females,50-54,40
Actual,Melanoma of the skin,2013,Persons,50-54,105
Actual,Melanoma of the skin,2013,Males,55-59,73
Actual,Melanoma of the skin,2013,Females,55-59,38
Actual,Melanoma of the skin,2013,Persons,55-59,111
Actual,Melanoma of the skin,2013,Males,60-64,115
Actual,Melanoma of the skin,2013,Females,60-64,43
Actual,Melanoma of the skin,2013,Persons,60-64,158
Actual,Melanoma of the skin,2013,Males,65-69,149
Actual,Melanoma of the skin,2013,Females,65-69,39
Actual,Melanoma of the skin,2013,Persons,65-69,188
Actual,Melanoma of the skin,2013,Males,70-74,134
Actual,Melanoma of the skin,2013,Females,70-74,51
Actual,Melanoma of the skin,2013,Persons,70-74,185
Actual,Melanoma of the skin,2013,Males,75-79,148
Actual,Melanoma of the skin,2013,Females,75-79,54
Actual,Melanoma of the skin,2013,Persons,75-79,202
Actual,Melanoma of the skin,2013,Males,80-84,178
Actual,Melanoma of the skin,2013,Females,80-84,68
Actual,Melanoma of the skin,2013,Persons,80-84,246
Actual,Melanoma of the skin,2013,Males,85-89,115
Actual,Melanoma of the skin,2013,Females,85-89,56
Actual,Melanoma of the skin,2013,Persons,85-89,171
Actual,Melanoma of the skin,2013,Males,90+,57
Actual,Melanoma of the skin,2013,Females,90+,45
Actual,Melanoma of the skin,2013,Persons,90+,102
Actual,Melanoma of the skin,2013,Males,All ages combined,"1,122"
Actual,Melanoma of the skin,2013,Females,All ages combined,503
Actual,Melanoma of the skin,2013,Persons,All ages combined,"1,625"
Actual,Melanoma of the skin,2014,Males,20-24,2
Actual,Melanoma of the skin,2014,Females,20-24,1
Actual,Melanoma of the skin,2014,Persons,20-24,3
Actual,Melanoma of the skin,2014,Males,25-29,5
Actual,Melanoma of the skin,2014,Females,25-29,5
Actual,Melanoma of the skin,2014,Persons,25-29,10
Actual,Melanoma of the skin,2014,Males,30-34,6
Actual,Melanoma of the skin,2014,Females,30-34,4
Actual,Melanoma of the skin,2014,Persons,30-34,10
Actual,Melanoma of the skin,2014,Males,35-39,13
Actual,Melanoma of the skin,2014,Females,35-39,7
Actual,Melanoma of the skin,2014,Persons,35-39,20
Actual,Melanoma of the skin,2014,Males,40-44,20
Actual,Melanoma of the skin,2014,Females,40-44,13
Actual,Melanoma of the skin,2014,Persons,40-44,33
Actual,Melanoma of the skin,2014,Males,45-49,23
Actual,Melanoma of the skin,2014,Females,45-49,26
Actual,Melanoma of the skin,2014,Persons,45-49,49
Actual,Melanoma of the skin,2014,Males,50-54,52
Actual,Melanoma of the skin,2014,Females,50-54,25
Actual,Melanoma of the skin,2014,Persons,50-54,77
Actual,Melanoma of the skin,2014,Males,55-59,70
Actual,Melanoma of the skin,2014,Females,55-59,40
Actual,Melanoma of the skin,2014,Persons,55-59,110
Actual,Melanoma of the skin,2014,Males,60-64,105
Actual,Melanoma of the skin,2014,Females,60-64,40
Actual,Melanoma of the skin,2014,Persons,60-64,145
Actual,Melanoma of the skin,2014,Males,65-69,103
Actual,Melanoma of the skin,2014,Females,65-69,50
Actual,Melanoma of the skin,2014,Persons,65-69,153
Actual,Melanoma of the skin,2014,Males,70-74,118
Actual,Melanoma of the skin,2014,Females,70-74,57
Actual,Melanoma of the skin,2014,Persons,70-74,175
Actual,Melanoma of the skin,2014,Males,75-79,156
Actual,Melanoma of the skin,2014,Females,75-79,44
Actual,Melanoma of the skin,2014,Persons,75-79,200
Actual,Melanoma of the skin,2014,Males,80-84,156
Actual,Melanoma of the skin,2014,Females,80-84,64
Actual,Melanoma of the skin,2014,Persons,80-84,220
Actual,Melanoma of the skin,2014,Males,85-89,108
Actual,Melanoma of the skin,2014,Females,85-89,61
Actual,Melanoma of the skin,2014,Persons,85-89,169
Actual,Melanoma of the skin,2014,Males,90+,46
Actual,Melanoma of the skin,2014,Females,90+,48
Actual,Melanoma of the skin,2014,Persons,90+,94
Actual,Melanoma of the skin,2014,Males,All ages combined,983
Actual,Melanoma of the skin,2014,Females,All ages combined,485
Actual,Melanoma of the skin,2014,Persons,All ages combined,"1,468"
Actual,Melanoma of the skin,2015,Females,15-19,1
Actual,Melanoma of the skin,2015,Persons,15-19,1
Actual,Melanoma of the skin,2015,Males,20-24,1
Actual,Melanoma of the skin,2015,Females,20-24,1
Actual,Melanoma of the skin,2015,Persons,20-24,2
Actual,Melanoma of the skin,2015,Males,25-29,5
Actual,Melanoma of the skin,2015,Females,25-29,6
Actual,Melanoma of the skin,2015,Persons,25-29,11
Actual,Melanoma of the skin,2015,Males,30-34,5
Actual,Melanoma of the skin,2015,Females,30-34,7
Actual,Melanoma of the skin,2015,Persons,30-34,12
Actual,Melanoma of the skin,2015,Males,35-39,18
Actual,Melanoma of the skin,2015,Females,35-39,4
Actual,Melanoma of the skin,2015,Persons,35-39,22
Actual,Melanoma of the skin,2015,Males,40-44,24
Actual,Melanoma of the skin,2015,Females,40-44,22
Actual,Melanoma of the skin,2015,Persons,40-44,46
Actual,Melanoma of the skin,2015,Males,45-49,28
Actual,Melanoma of the skin,2015,Females,45-49,25
Actual,Melanoma of the skin,2015,Persons,45-49,53
Actual,Melanoma of the skin,2015,Males,50-54,52
Actual,Melanoma of the skin,2015,Females,50-54,29
Actual,Melanoma of the skin,2015,Persons,50-54,81
Actual,Melanoma of the skin,2015,Males,55-59,64
Actual,Melanoma of the skin,2015,Females,55-59,30
Actual,Melanoma of the skin,2015,Persons,55-59,94
Actual,Melanoma of the skin,2015,Males,60-64,92
Actual,Melanoma of the skin,2015,Females,60-64,46
Actual,Melanoma of the skin,2015,Persons,60-64,138
Actual,Melanoma of the skin,2015,Males,65-69,105
Actual,Melanoma of the skin,2015,Females,65-69,45
Actual,Melanoma of the skin,2015,Persons,65-69,150
Actual,Melanoma of the skin,2015,Males,70-74,124
Actual,Melanoma of the skin,2015,Females,70-74,55
Actual,Melanoma of the skin,2015,Persons,70-74,179
Actual,Melanoma of the skin,2015,Males,75-79,122
Actual,Melanoma of the skin,2015,Females,75-79,50
Actual,Melanoma of the skin,2015,Persons,75-79,172
Actual,Melanoma of the skin,2015,Males,80-84,151
Actual,Melanoma of the skin,2015,Females,80-84,59
Actual,Melanoma of the skin,2015,Persons,80-84,210
Actual,Melanoma of the skin,2015,Males,85-89,126
Actual,Melanoma of the skin,2015,Females,85-89,69
Actual,Melanoma of the skin,2015,Persons,85-89,195
Actual,Melanoma of the skin,2015,Males,90+,79
Actual,Melanoma of the skin,2015,Females,90+,53
Actual,Melanoma of the skin,2015,Persons,90+,132
Actual,Melanoma of the skin,2015,Males,All ages combined,996
Actual,Melanoma of the skin,2015,Females,All ages combined,502
Actual,Melanoma of the skin,2015,Persons,All ages combined,"1,498"
Actual,Melanoma of the skin,2016,Males,15-19,1
Actual,Melanoma of the skin,2016,Persons,15-19,1
Actual,Melanoma of the skin,2016,Males,20-24,1
Actual,Melanoma of the skin,2016,Persons,20-24,1
Actual,Melanoma of the skin,2016,Males,25-29,2
Actual,Melanoma of the skin,2016,Females,25-29,2
Actual,Melanoma of the skin,2016,Persons,25-29,4
Actual,Melanoma of the skin,2016,Males,30-34,8
Actual,Melanoma of the skin,2016,Females,30-34,4
Actual,Melanoma of the skin,2016,Persons,30-34,12
Actual,Melanoma of the skin,2016,Males,35-39,15
Actual,Melanoma of the skin,2016,Females,35-39,4
Actual,Melanoma of the skin,2016,Persons,35-39,19
Actual,Melanoma of the skin,2016,Males,40-44,20
Actual,Melanoma of the skin,2016,Females,40-44,10
Actual,Melanoma of the skin,2016,Persons,40-44,30
Actual,Melanoma of the skin,2016,Males,45-49,24
Actual,Melanoma of the skin,2016,Females,45-49,11
Actual,Melanoma of the skin,2016,Persons,45-49,35
Actual,Melanoma of the skin,2016,Males,50-54,34
Actual,Melanoma of the skin,2016,Females,50-54,23
Actual,Melanoma of the skin,2016,Persons,50-54,57
Actual,Melanoma of the skin,2016,Males,55-59,54
Actual,Melanoma of the skin,2016,Females,55-59,24
Actual,Melanoma of the skin,2016,Persons,55-59,78
Actual,Melanoma of the skin,2016,Males,60-64,61
Actual,Melanoma of the skin,2016,Females,60-64,34
Actual,Melanoma of the skin,2016,Persons,60-64,95
Actual,Melanoma of the skin,2016,Males,65-69,129
Actual,Melanoma of the skin,2016,Females,65-69,41
Actual,Melanoma of the skin,2016,Persons,65-69,170
Actual,Melanoma of the skin,2016,Males,70-74,104
Actual,Melanoma of the skin,2016,Females,70-74,46
Actual,Melanoma of the skin,2016,Persons,70-74,150
Actual,Melanoma of the skin,2016,Males,75-79,116
Actual,Melanoma of the skin,2016,Females,75-79,56
Actual,Melanoma of the skin,2016,Persons,75-79,172
Actual,Melanoma of the skin,2016,Males,80-84,119
Actual,Melanoma of the skin,2016,Females,80-84,58
Actual,Melanoma of the skin,2016,Persons,80-84,177
Actual,Melanoma of the skin,2016,Males,85-89,116
Actual,Melanoma of the skin,2016,Females,85-89,52
Actual,Melanoma of the skin,2016,Persons,85-89,168
Actual,Melanoma of the skin,2016,Males,90+,56
Actual,Melanoma of the skin,2016,Females,90+,59
Actual,Melanoma of the skin,2016,Persons,90+,115
Actual,Melanoma of the skin,2016,Males,All ages combined,860
Actual,Melanoma of the skin,2016,Females,All ages combined,424
Actual,Melanoma of the skin,2016,Persons,All ages combined,"1,284"
Actual,Melanoma of the skin,2017,Males,15-19,1
Actual,Melanoma of the skin,2017,Persons,15-19,1
Actual,Melanoma of the skin,2017,Males,20-24,2
Actual,Melanoma of the skin,2017,Females,20-24,2
Actual,Melanoma of the skin,2017,Persons,20-24,4
Actual,Melanoma of the skin,2017,Males,25-29,1
Actual,Melanoma of the skin,2017,Females,25-29,5
Actual,Melanoma of the skin,2017,Persons,25-29,6
Actual,Melanoma of the skin,2017,Males,30-34,5
Actual,Melanoma of the skin,2017,Females,30-34,3
Actual,Melanoma of the skin,2017,Persons,30-34,8
Actual,Melanoma of the skin,2017,Males,35-39,7
Actual,Melanoma of the skin,2017,Females,35-39,11
Actual,Melanoma of the skin,2017,Persons,35-39,18
Actual,Melanoma of the skin,2017,Males,40-44,9
Actual,Melanoma of the skin,2017,Females,40-44,9
Actual,Melanoma of the skin,2017,Persons,40-44,18
Actual,Melanoma of the skin,2017,Males,45-49,28
Actual,Melanoma of the skin,2017,Females,45-49,18
Actual,Melanoma of the skin,2017,Persons,45-49,46
Actual,Melanoma of the skin,2017,Males,50-54,27
Actual,Melanoma of the skin,2017,Females,50-54,31
Actual,Melanoma of the skin,2017,Persons,50-54,58
Actual,Melanoma of the skin,2017,Males,55-59,59
Actual,Melanoma of the skin,2017,Females,55-59,29
Actual,Melanoma of the skin,2017,Persons,55-59,88
Actual,Melanoma of the skin,2017,Males,60-64,87
Actual,Melanoma of the skin,2017,Females,60-64,43
Actual,Melanoma of the skin,2017,Persons,60-64,130
Actual,Melanoma of the skin,2017,Males,65-69,115
Actual,Melanoma of the skin,2017,Females,65-69,49
Actual,Melanoma of the skin,2017,Persons,65-69,164
Actual,Melanoma of the skin,2017,Males,70-74,107
Actual,Melanoma of the skin,2017,Females,70-74,58
Actual,Melanoma of the skin,2017,Persons,70-74,165
Actual,Melanoma of the skin,2017,Males,75-79,117
Actual,Melanoma of the skin,2017,Females,75-79,52
Actual,Melanoma of the skin,2017,Persons,75-79,169
Actual,Melanoma of the skin,2017,Males,80-84,136
Actual,Melanoma of the skin,2017,Females,80-84,71
Actual,Melanoma of the skin,2017,Persons,80-84,207
Actual,Melanoma of the skin,2017,Males,85-89,123
Actual,Melanoma of the skin,2017,Females,85-89,65
Actual,Melanoma of the skin,2017,Persons,85-89,188
Actual,Melanoma of the skin,2017,Males,90+,81
Actual,Melanoma of the skin,2017,Females,90+,72
Actual,Melanoma of the skin,2017,Persons,90+,153
Actual,Melanoma of the skin,2017,Males,All ages combined,905
Actual,Melanoma of the skin,2017,Females,All ages combined,518
Actual,Melanoma of the skin,2017,Persons,All ages combined,"1,423"
Actual,Melanoma of the skin,2018,Females,20-24,1
Actual,Melanoma of the skin,2018,Persons,20-24,1
Actual,Melanoma of the skin,2018,Males,25-29,4
Actual,Melanoma of the skin,2018,Females,25-29,2
Actual,Melanoma of the skin,2018,Persons,25-29,6
Actual,Melanoma of the skin,2018,Males,30-34,6
Actual,Melanoma of the skin,2018,Females,30-34,5
Actual,Melanoma of the skin,2018,Persons,30-34,11
Actual,Melanoma of the skin,2018,Males,35-39,12
Actual,Melanoma of the skin,2018,Females,35-39,13
Actual,Melanoma of the skin,2018,Persons,35-39,25
Actual,Melanoma of the skin,2018,Males,40-44,12
Actual,Melanoma of the skin,2018,Females,40-44,10
Actual,Melanoma of the skin,2018,Persons,40-44,22
Actual,Melanoma of the skin,2018,Males,45-49,28
Actual,Melanoma of the skin,2018,Females,45-49,13
Actual,Melanoma of the skin,2018,Persons,45-49,41
Actual,Melanoma of the skin,2018,Males,50-54,34
Actual,Melanoma of the skin,2018,Females,50-54,21
Actual,Melanoma of the skin,2018,Persons,50-54,55
Actual,Melanoma of the skin,2018,Males,55-59,54
Actual,Melanoma of the skin,2018,Females,55-59,16
Actual,Melanoma of the skin,2018,Persons,55-59,70
Actual,Melanoma of the skin,2018,Males,60-64,81
Actual,Melanoma of the skin,2018,Females,60-64,33
Actual,Melanoma of the skin,2018,Persons,60-64,114
Actual,Melanoma of the skin,2018,Males,65-69,105
Actual,Melanoma of the skin,2018,Females,65-69,44
Actual,Melanoma of the skin,2018,Persons,65-69,149
Actual,Melanoma of the skin,2018,Males,70-74,133
Actual,Melanoma of the skin,2018,Females,70-74,68
Actual,Melanoma of the skin,2018,Persons,70-74,201
Actual,Melanoma of the skin,2018,Males,75-79,148
Actual,Melanoma of the skin,2018,Females,75-79,60
Actual,Melanoma of the skin,2018,Persons,75-79,208
Actual,Melanoma of the skin,2018,Males,80-84,137
Actual,Melanoma of the skin,2018,Females,80-84,62
Actual,Melanoma of the skin,2018,Persons,80-84,199
Actual,Melanoma of the skin,2018,Males,85-89,111
Actual,Melanoma of the skin,2018,Females,85-89,57
Actual,Melanoma of the skin,2018,Persons,85-89,168
Actual,Melanoma of the skin,2018,Males,90+,90
Actual,Melanoma of the skin,2018,Females,90+,57
Actual,Melanoma of the skin,2018,Persons,90+,147
Actual,Melanoma of the skin,2018,Males,All ages combined,955
Actual,Melanoma of the skin,2018,Females,All ages combined,462
Actual,Melanoma of the skin,2018,Persons,All ages combined,"1,417"
Actual,Melanoma of the skin,2019,Females,15-19,1
Actual,Melanoma of the skin,2019,Persons,15-19,1
Actual,Melanoma of the skin,2019,Males,25-29,3
Actual,Melanoma of the skin,2019,Females,25-29,1
Actual,Melanoma of the skin,2019,Persons,25-29,4
Actual,Melanoma of the skin,2019,Males,30-34,5
Actual,Melanoma of the skin,2019,Females,30-34,5
Actual,Melanoma of the skin,2019,Persons,30-34,10
Actual,Melanoma of the skin,2019,Males,35-39,5
Actual,Melanoma of the skin,2019,Females,35-39,5
Actual,Melanoma of the skin,2019,Persons,35-39,10
Actual,Melanoma of the skin,2019,Males,40-44,13
Actual,Melanoma of the skin,2019,Females,40-44,11
Actual,Melanoma of the skin,2019,Persons,40-44,24
Actual,Melanoma of the skin,2019,Males,45-49,32
Actual,Melanoma of the skin,2019,Females,45-49,15
Actual,Melanoma of the skin,2019,Persons,45-49,47
Actual,Melanoma of the skin,2019,Males,50-54,36
Actual,Melanoma of the skin,2019,Females,50-54,13
Actual,Melanoma of the skin,2019,Persons,50-54,49
Actual,Melanoma of the skin,2019,Males,55-59,53
Actual,Melanoma of the skin,2019,Females,55-59,24
Actual,Melanoma of the skin,2019,Persons,55-59,77
Actual,Melanoma of the skin,2019,Males,60-64,73
Actual,Melanoma of the skin,2019,Females,60-64,38
Actual,Melanoma of the skin,2019,Persons,60-64,111
Actual,Melanoma of the skin,2019,Males,65-69,97
Actual,Melanoma of the skin,2019,Females,65-69,42
Actual,Melanoma of the skin,2019,Persons,65-69,139
Actual,Melanoma of the skin,2019,Males,70-74,142
Actual,Melanoma of the skin,2019,Females,70-74,49
Actual,Melanoma of the skin,2019,Persons,70-74,191
Actual,Melanoma of the skin,2019,Males,75-79,149
Actual,Melanoma of the skin,2019,Females,75-79,72
Actual,Melanoma of the skin,2019,Persons,75-79,221
Actual,Melanoma of the skin,2019,Males,80-84,136
Actual,Melanoma of the skin,2019,Females,80-84,60
Actual,Melanoma of the skin,2019,Persons,80-84,196
Actual,Melanoma of the skin,2019,Males,85-89,108
Actual,Melanoma of the skin,2019,Females,85-89,64
Actual,Melanoma of the skin,2019,Persons,85-89,172
Actual,Melanoma of the skin,2019,Males,90+,95
Actual,Melanoma of the skin,2019,Females,90+,65
Actual,Melanoma of the skin,2019,Persons,90+,160
Actual,Melanoma of the skin,2019,Males,All ages combined,947
Actual,Melanoma of the skin,2019,Females,All ages combined,465
Actual,Melanoma of the skin,2019,Persons,All ages combined,"1,412"
Actual,Melanoma of the skin,2020,Males,20-24,1
Actual,Melanoma of the skin,2020,Females,20-24,1
Actual,Melanoma of the skin,2020,Persons,20-24,2
Actual,Melanoma of the skin,2020,Males,30-34,5
Actual,Melanoma of the skin,2020,Females,30-34,3
Actual,Melanoma of the skin,2020,Persons,30-34,8
Actual,Melanoma of the skin,2020,Males,35-39,10
Actual,Melanoma of the skin,2020,Females,35-39,3
Actual,Melanoma of the skin,2020,Persons,35-39,13
Actual,Melanoma of the skin,2020,Males,40-44,14
Actual,Melanoma of the skin,2020,Females,40-44,10
Actual,Melanoma of the skin,2020,Persons,40-44,24
Actual,Melanoma of the skin,2020,Males,45-49,16
Actual,Melanoma of the skin,2020,Females,45-49,24
Actual,Melanoma of the skin,2020,Persons,45-49,40
Actual,Melanoma of the skin,2020,Males,50-54,35
Actual,Melanoma of the skin,2020,Females,50-54,11
Actual,Melanoma of the skin,2020,Persons,50-54,46
Actual,Melanoma of the skin,2020,Males,55-59,35
Actual,Melanoma of the skin,2020,Females,55-59,31
Actual,Melanoma of the skin,2020,Persons,55-59,66
Actual,Melanoma of the skin,2020,Males,60-64,73
Actual,Melanoma of the skin,2020,Females,60-64,34
Actual,Melanoma of the skin,2020,Persons,60-64,107
Actual,Melanoma of the skin,2020,Males,65-69,108
Actual,Melanoma of the skin,2020,Females,65-69,31
Actual,Melanoma of the skin,2020,Persons,65-69,139
Actual,Melanoma of the skin,2020,Males,70-74,117
Actual,Melanoma of the skin,2020,Females,70-74,58
Actual,Melanoma of the skin,2020,Persons,70-74,175
Actual,Melanoma of the skin,2020,Males,75-79,151
Actual,Melanoma of the skin,2020,Females,75-79,52
Actual,Melanoma of the skin,2020,Persons,75-79,203
Actual,Melanoma of the skin,2020,Males,80-84,140
Actual,Melanoma of the skin,2020,Females,80-84,72
Actual,Melanoma of the skin,2020,Persons,80-84,212
Actual,Melanoma of the skin,2020,Males,85-89,145
Actual,Melanoma of the skin,2020,Females,85-89,60
Actual,Melanoma of the skin,2020,Persons,85-89,205
Actual,Melanoma of the skin,2020,Males,90+,106
Actual,Melanoma of the skin,2020,Females,90+,78
Actual,Melanoma of the skin,2020,Persons,90+,184
Actual,Melanoma of the skin,2020,Males,All ages combined,956
Actual,Melanoma of the skin,2020,Females,All ages combined,468
Actual,Melanoma of the skin,2020,Persons,All ages combined,"1,424"
Actual,Melanoma of the skin,2021,Males,20-24,1
Actual,Melanoma of the skin,2021,Persons,20-24,1
Actual,Melanoma of the skin,2021,Males,25-29,2
Actual,Melanoma of the skin,2021,Females,25-29,3
Actual,Melanoma of the skin,2021,Persons,25-29,5
Actual,Melanoma of the skin,2021,Males,30-34,3
Actual,Melanoma of the skin,2021,Females,30-34,2
Actual,Melanoma of the skin,2021,Persons,30-34,5
Actual,Melanoma of the skin,2021,Males,35-39,9
Actual,Melanoma of the skin,2021,Females,35-39,4
Actual,Melanoma of the skin,2021,Persons,35-39,13
Actual,Melanoma of the skin,2021,Males,40-44,11
Actual,Melanoma of the skin,2021,Females,40-44,9
Actual,Melanoma of the skin,2021,Persons,40-44,20
Actual,Melanoma of the skin,2021,Males,45-49,20
Actual,Melanoma of the skin,2021,Females,45-49,23
Actual,Melanoma of the skin,2021,Persons,45-49,43
Actual,Melanoma of the skin,2021,Males,50-54,31
Actual,Melanoma of the skin,2021,Females,50-54,12
Actual,Melanoma of the skin,2021,Persons,50-54,43
Actual,Melanoma of the skin,2021,Males,55-59,52
Actual,Melanoma of the skin,2021,Females,55-59,25
Actual,Melanoma of the skin,2021,Persons,55-59,77
Actual,Melanoma of the skin,2021,Males,60-64,62
Actual,Melanoma of the skin,2021,Females,60-64,25
Actual,Melanoma of the skin,2021,Persons,60-64,87
Actual,Melanoma of the skin,2021,Males,65-69,94
Actual,Melanoma of the skin,2021,Females,65-69,41
Actual,Melanoma of the skin,2021,Persons,65-69,135
Actual,Melanoma of the skin,2021,Males,70-74,139
Actual,Melanoma of the skin,2021,Females,70-74,66
Actual,Melanoma of the skin,2021,Persons,70-74,205
Actual,Melanoma of the skin,2021,Males,75-79,165
Actual,Melanoma of the skin,2021,Females,75-79,64
Actual,Melanoma of the skin,2021,Persons,75-79,229
Actual,Melanoma of the skin,2021,Males,80-84,157
Actual,Melanoma of the skin,2021,Females,80-84,73
Actual,Melanoma of the skin,2021,Persons,80-84,230
Actual,Melanoma of the skin,2021,Males,85-89,113
Actual,Melanoma of the skin,2021,Females,85-89,73
Actual,Melanoma of the skin,2021,Persons,85-89,186
Actual,Melanoma of the skin,2021,Males,90+,101
Actual,Melanoma of the skin,2021,Females,90+,79
Actual,Melanoma of the skin,2021,Persons,90+,180
Actual,Melanoma of the skin,2021,Males,All ages combined,960
Actual,Melanoma of the skin,2021,Females,All ages combined,499
Actual,Melanoma of the skin,2021,Persons,All ages combined,"1,459"
Actual,Melanoma of the skin,2022,Males,10-14,1
Actual,Melanoma of the skin,2022,Persons,10-14,1
Actual,Melanoma of the skin,2022,Females,20-24,1
Actual,Melanoma of the skin,2022,Persons,20-24,1
Actual,Melanoma of the skin,2022,Females,25-29,2
Actual,Melanoma of the skin,2022,Persons,25-29,2
Actual,Melanoma of the skin,2022,Males,30-34,2
Actual,Melanoma of the skin,2022,Females,30-34,4
Actual,Melanoma of the skin,2022,Persons,30-34,6
Actual,Melanoma of the skin,2022,Males,35-39,8
Actual,Melanoma of the skin,2022,Females,35-39,6
Actual,Melanoma of the skin,2022,Persons,35-39,14
Actual,Melanoma of the skin,2022,Males,40-44,6
Actual,Melanoma of the skin,2022,Females,40-44,8
Actual,Melanoma of the skin,2022,Persons,40-44,14
Actual,Melanoma of the skin,2022,Males,45-49,10
Actual,Melanoma of the skin,2022,Females,45-49,10
Actual,Melanoma of the skin,2022,Persons,45-49,20
Actual,Melanoma of the skin,2022,Males,50-54,38
Actual,Melanoma of the skin,2022,Females,50-54,20
Actual,Melanoma of the skin,2022,Persons,50-54,58
Actual,Melanoma of the skin,2022,Males,55-59,42
Actual,Melanoma of the skin,2022,Females,55-59,15
Actual,Melanoma of the skin,2022,Persons,55-59,57
Actual,Melanoma of the skin,2022,Males,60-64,72
Actual,Melanoma of the skin,2022,Females,60-64,29
Actual,Melanoma of the skin,2022,Persons,60-64,101
Actual,Melanoma of the skin,2022,Males,65-69,92
Actual,Melanoma of the skin,2022,Females,65-69,37
Actual,Melanoma of the skin,2022,Persons,65-69,129
Actual,Melanoma of the skin,2022,Males,70-74,119
Actual,Melanoma of the skin,2022,Females,70-74,51
Actual,Melanoma of the skin,2022,Persons,70-74,170
Actual,Melanoma of the skin,2022,Males,75-79,182
Actual,Melanoma of the skin,2022,Females,75-79,71
Actual,Melanoma of the skin,2022,Persons,75-79,253
Actual,Melanoma of the skin,2022,Males,80-84,189
Actual,Melanoma of the skin,2022,Females,80-84,54
Actual,Melanoma of the skin,2022,Persons,80-84,243
Actual,Melanoma of the skin,2022,Males,85-89,131
Actual,Melanoma of the skin,2022,Females,85-89,68
Actual,Melanoma of the skin,2022,Persons,85-89,199
Actual,Melanoma of the skin,2022,Males,90+,90
Actual,Melanoma of the skin,2022,Females,90+,53
Actual,Melanoma of the skin,2022,Persons,90+,143
Actual,Melanoma of the skin,2022,Males,All ages combined,982
Actual,Melanoma of the skin,2022,Females,All ages combined,429
Actual,Melanoma of the skin,2022,Persons,All ages combined,"1,411"
Projections,Melanoma of the skin,2023,Females,20-24,1
Projections,Melanoma of the skin,2023,Persons,20-24,1
Projections,Melanoma of the skin,2023,Females,25-29,1
Projections,Melanoma of the skin,2023,Persons,25-29,1
Projections,Melanoma of the skin,2023,Males,30-34,3
Projections,Melanoma of the skin,2023,Females,30-34,2
Projections,Melanoma of the skin,2023,Persons,30-34,5
Projections,Melanoma of the skin,2023,Males,35-39,6
Projections,Melanoma of the skin,2023,Females,35-39,5
Projections,Melanoma of the skin,2023,Persons,35-39,11
Projections,Melanoma of the skin,2023,Males,40-44,5
Projections,Melanoma of the skin,2023,Females,40-44,7
Projections,Melanoma of the skin,2023,Persons,40-44,12
Projections,Melanoma of the skin,2023,Males,45-49,14
Projections,Melanoma of the skin,2023,Females,45-49,12
Projections,Melanoma of the skin,2023,Persons,45-49,26
Projections,Melanoma of the skin,2023,Males,50-54,26
Projections,Melanoma of the skin,2023,Females,50-54,9
Projections,Melanoma of the skin,2023,Persons,50-54,35
Projections,Melanoma of the skin,2023,Males,55-59,34
Projections,Melanoma of the skin,2023,Females,55-59,15
Projections,Melanoma of the skin,2023,Persons,55-59,49
